lp,src,mt,ref,score,raw_score,annotators
gu-en,આ દરમિયાન ગેસ પર તવી ગરમ કરવા મૂકી દેવી.,"In the meantime, put the pan on the gas to heat.","Meanwhile, heat the tava (flat pan) on the oven.",1.33282997053558,100.0,1
gu-en,તમારુ ટેક્સ રિફંડ ફસાય શકે છે.,Your tax refund can be funneled.,Your tax refund can be blocked.,0.624976036194931,76.0,1
gu-en,મેંગ નવેમ્બર 2016માં ઇન્ટરપોલના અધ્યક્ષ બન્યા હતા.,Meng became the president of Interpol in November 2016.,Meng became Interpol President in November 2016.,1.33282997053558,100.0,1
gu-en,પછી ત્યાંથી તેઓ રાજકોટ રવાના થશે અને ત્યાં મહાત્મા મ્યુઝિમનને ખુલ્લું મુકશે.,From there they will leave Rajkot and open the Mahatma Museum.,"Then from there, he will go to Rajkot where he will unveil Mahatma Museum.",1.21485431481214,96.0,1
gu-en,"આ દરમિયાન શિખરનો હિસ્સો તૂટી ગયો, મોટાં મોટા પથ્થર પડવાના શરૂ થઇ ગયા.","In the meantime, part of the peak collapsed, much of the rock began to fall.","While they were climbing, a portion of the peak collapsed, the rocks began to fall.",1.10295255743477,68.0,1
gu-en,ત્યાં ઢાળ હોવાના કારણે બાળક લપસીને 30 ફૂટ ઉંડા બોરવેલમાં પડ્યો હતો.,"As a result of the gradient there, the child fell 30 feet into the laundry.","Due to the slope, the boy slipped and fell into a 30-foot deep borewell.",-1.5240181303009,18.0,1
gu-en,સોફ્ટવેયર અપગ્રેડ થવાના કારણથી એચડીએફસી બેંકના એટીએમ અને ડેબિટ કાર્ડ રાત્રે 12.30 વાગ્યાથી લઈને સવારે 5 વાગ્યા સુધી કામ નહી કરે.,"Because of the software upgrade, HDFC Bank's ATM and debit cards will not work from 12.30pm until 5pm.","Due to software upgrading, HDFC Bank's ATM and debit cards will not work from 12.30am until 5am.",-0.420690441451916,39.0,1
gu-en,અરજીની સુનાવણી દરમ્યાન ૧ હજાર ખેડૂતોએ સોગંદનામું કરીને તેમની જમીન સંપાદન કરવાનો અધિકાર રાજય સરકારને નથી તે હકીકત દર્શાવી હતી.,"During the application hearing, 1 thousand farmers showed the fact that the state government did not have the right to edit their land.","At the hearing, 1,000 farmers spoke of the affidavit submitted advising that the State Government did not have the right to acquire their land.",-0.315611613942489,41.0,1
gu-en,હાઈકોર્ટે તેમની અરજી સ્વીકારી લીધી છે અને સુનાવણી હાથ ધરશે.,The High Court has accepted their application and will hold hearings.,The High Court has accepted her petition and will hear the case.,2.52151672881204,95.0,1
gu-en,2016માં લોંચ કરવામા6 આવ્યા હતા.,"In 2016, there were six.","2016, Reliance Jio was launched.",-0.000375131414208638,47.0,1
gu-en,અમેરિકાના સંરક્ષણ મંત્રાલયે રશિયાના કથિત સાત એજન્ટો સામે સાયબર હુમલાના ષડયંત્રનો આરોપ લગાવી ગુનો દાખલ કર્યો છે.,The US Ministry of Defense has filed a lawsuit accusing Russia of plotting a cyberattack against the alleged seven agents.,The United States Department of Defense has filed a lawsuit against seven Russian alleged agents for plotting the cyber attack.,-0.578308682716057,36.0,1
gu-en,"અમેરિકાનો દાવો છે કે ફિફા, વર્લ્ડ ઍન્ટિ-ડૉપિંગ એજન્સી અને અમેરિકાની એક પરમાણુ કંપની તેમનાં નિશાના પર હતી.","The United States claims that FIFA, the World Anti-Doping Agency and a US nuclear company were at their target.","The United States claims that FIFA, the World Anti-Doping Agency and one American nuclear company were their targets..",-0.78846633773491,32.0,1
gu-en,રવિવારે એ કોઈ કામથી મલાડ ગઈ હતી.,"On Sunday, it went to Malawi with no work.","On Sunday, she had gone to Malad for some work.",0.209782523604645,51.0,1
gu-en,"કૅનેડાએ પણ આરોપ લગાવ્યો છે કે, રશિયાની ગુપ્તચર સંસ્થાએ તેના 'સેન્ટર ફૉર એથિક્સ ઇન સ્પૉર્ટ્સ તથા વર્લ્ડ એન્ટિ-ડૉપિંગ એજન્સી' પર સાયબર હુમલા કર્યા હતા.",Kennedy also alleges that Russia's intelligence body carried out cyberattacks on its'Center for Ethics in Spades and the World Anti-Doping Agency '.,Canada has also alleged that Russia's intelligence agency has carried out cyber attacks on its Centre for Ethics in Sports and World Anti-Doping Agency.,0.314861351114072,53.0,1
gu-en,ઇન્ટરનેશનલ ડેસ્કઃ વર્જિન ગ્રુપના ફાઉન્ડર રિચર્ડ બ્રેન્સને હાલમાં જ એક માઉન્ટેનિયરિંગ અભિયાન દરમિયાન જીવ જોખમમાં પડી ગયો હતો.,"International desk: Richard Branson, the founder of the Virgin Group, recently found life endangered during a Mountaineering expedition.","International Desk: Founder of Virgin Group Richard Branson, who recently suffered a life threatening event during a mountaineering campaign.",0.682637247397066,60.0,1
gu-en,એનએફએપીના રિપોર્ટ મુજબ નવા એલ-1બી અરજીકર્તા ભારતીયોની અરજી નકારવાનું પ્રમાણ 22.5 ટકા વધ્યું છે.,"According to the NFPA report, the proportion of new L-1B applicant Indians rejecting the application has increased by 22.5%.","According to the NFAP report, the percentage of rejections of the new L-1B applications has increased by 22.5%.",-0.47322985520663,38.0,1
gu-en,આમિર ખાન ફિરંગી મલ્લાહની ભૂમિકામાં છે.,Amir Khan is in the role of Ferangi Mallan.,Aamir Khan plays the role of Firangi Mallah,-0.893545165244337,30.0,1
gu-en,"રણધીરે જણાવ્યું કે, જ્યારે મને અહેસાસ થયો કે સળીયાનો એંગલ બાળકના કપડામાં ફસાઈ ગયો છે તો મેં દોરડાને ફરી ફેરવ્યો જેથી સારી પકડ બની જાય.","Randall said that when I was told that Savile's angle had been trapped in the child's cup, I turned the cord back to make a good grip.","Randhir said, ""When I realized that the rod was firmly hooked in his clothes, I turned the rope again so that I can get a good grip.",0.115504934129432,57.0,1
gu-en,સચિને તે દિવસને યાદ કર્યો જ્યારે તેને પ્રથમ વખત પૃથ્વી શૅાને બેટિંગ કરતા જોયો હતો અને તેને લઇ કઇ કહ્યું હતું.,The secretary recalled the day when he was seen batting the Earth for the first time and what he said to take it.,Sachin remembered the day when he first saw Prithvi’s batting and had spoken about him.,0.012067679685165,54.0,2
gu-en,"આવી જ કુલ્ફી ઘરે બનાવી શકાય અને તે પણ કસ્ટર્ડ પાવડરના પણ ઉપયોગ વગર, તો-તો બેસ્ટ કહેવાય.","A similar axe could be made at home and that too, without the use of custard powder, called the toe-so base.","You can make such Kulfi in your home and that too without using custard powder, nothing better than that.",0.701649375980284,74.0,1
